"","lng","lat","lterid","year","month","ppt","tmean"
"3484",-104.72,40.83,"SGS",2010,"04",104.290000915527,7.19499969482422
"3485",-104.72,40.83,"SGS",2010,"05",121.169998168945,10.4050006866455
"3486",-104.72,40.83,"SGS",2010,"06",74.0199966430664,17.7749996185303
"3487",-104.72,40.83,"SGS",2010,"07",48.0999984741211,21.1849994659424
"3488",-104.72,40.83,"SGS",2010,"08",20.8500003814697,21.4599990844727
"3489",-104.72,40.83,"SGS",2010,"09",2.97000002861023,16.8649997711182
"3490",-104.72,40.83,"SGS",2010,"10",22.8899993896484,10.3799991607666
"3491",-104.72,40.83,"SGS",2010,"11",19.4599990844727,1.08500003814697
"3492",-104.72,40.83,"SGS",2010,"12",4.17999982833862,-0.460000276565552
"3493",-104.72,40.83,"SGS",2011,"01",2.33999991416931,-3.15499997138977
"3494",-104.72,40.83,"SGS",2011,"02",11.3900003433228,-4.40500020980835
"3495",-104.72,40.83,"SGS",2011,"03",11.4300003051758,3.79499983787537
"3496",-104.72,40.83,"SGS",2011,"04",40.8199996948242,7.23000001907349
"3497",-104.72,40.83,"SGS",2011,"05",106.779998779297,9.64499950408936
"3498",-104.72,40.83,"SGS",2011,"06",42.5499992370605,17.5
"3499",-104.72,40.83,"SGS",2011,"07",76.1800003051758,22.6900005340576
"3500",-104.72,40.83,"SGS",2011,"08",13.5,22.8199996948242
"3501",-104.72,40.83,"SGS",2011,"09",40.8600006103516,16.1399993896484
"3502",-104.72,40.83,"SGS",2011,"10",35.4099998474121,8.86999988555908
"3503",-104.72,40.83,"SGS",2011,"11",8.60999965667725,2.53499984741211
"3504",-104.72,40.83,"SGS",2011,"12",5.94999980926514,-3.04499983787537
"3505",-104.72,40.83,"SGS",2012,"01",0.00999999977648258,0.0350003242492676
"3506",-104.72,40.83,"SGS",2012,"02",16.9599990844727,-2.3899998664856
"3507",-104.72,40.83,"SGS",2012,"03",0,7.08000040054321
"3508",-104.72,40.83,"SGS",2012,"04",15.5600004196167,10.6749992370605
"3509",-104.72,40.83,"SGS",2012,"05",28.1200008392334,13.6500005722046
"3510",-104.72,40.83,"SGS",2012,"06",21.0499992370605,20.9650001525879
"3511",-104.72,40.83,"SGS",2012,"07",90.3899993896484,23.5349998474121
"3512",-104.72,40.83,"SGS",2012,"08",8.51000022888184,21.6700000762939
"3513",-104.72,40.83,"SGS",2012,"09",50.4300003051758,17.1399993896484
"3514",-104.72,40.83,"SGS",2012,"10",15.8100004196167,7.67500019073486
"3515",-104.72,40.83,"SGS",2012,"11",2.26999998092651,4.28499984741211
"3516",-104.72,40.83,"SGS",2012,"12",6.59000015258789,-2.21999979019165
"3517",-104.72,40.83,"SGS",2013,"01",3.17000007629395,-2.84999990463257
"3518",-104.72,40.83,"SGS",2013,"02",11.5600004196167,-2.58999991416931
"3519",-104.72,40.83,"SGS",2013,"03",13.6499996185303,1.84500026702881
"3520",-104.72,40.83,"SGS",2013,"04",54.689998626709,3.52000021934509
"3521",-104.72,40.83,"SGS",2013,"05",51.4799995422363,12.4250001907349
"3522",-104.72,40.83,"SGS",2013,"06",12.460000038147,19.3800010681152
"3523",-104.72,40.83,"SGS",2013,"07",59.2000007629395,21.4500007629395
"3524",-104.72,40.83,"SGS",2013,"08",33.7599983215332,21.1450004577637
"3525",-104.72,40.83,"SGS",2013,"09",116.709999084473,17.6700000762939
"3526",-104.72,40.83,"SGS",2013,"10",38.2200012207031,7.55499982833862
"3527",-104.72,40.83,"SGS",2013,"11",4.59000015258789,2.43999981880188
"3528",-104.72,40.83,"SGS",2013,"12",5.75,-3.84999990463257
"3529",-104.72,40.83,"SGS",2014,"01",18.1499996185303,-2.41499996185303
"3530",-104.72,40.83,"SGS",2014,"02",14.6700000762939,-5.40000009536743
"3531",-104.72,40.83,"SGS",2014,"03",25.7000007629395,2.93500018119812
"3532",-104.72,40.83,"SGS",2014,"04",9.60000038146973,7.45000028610229
"3533",-104.72,40.83,"SGS",2014,"05",79.7099990844727,11.710000038147
"3534",-104.72,40.83,"SGS",2014,"06",90.8099975585938,16.7649993896484
"3535",-104.72,40.83,"SGS",2014,"07",92.2099990844727,20.7799987792969
"3536",-104.72,40.83,"SGS",2014,"08",54.6699981689453,19.5200004577637
"3537",-104.72,40.83,"SGS",2014,"09",27.8299999237061,15.8900003433228
"3538",-104.72,40.83,"SGS",2014,"10",20.3500003814697,10.3699998855591
"3539",-104.72,40.83,"SGS",2014,"11",15.3900003433228,-0.0399999618530273
"3540",-104.72,40.83,"SGS",2014,"12",8.56999969482422,-2.06999969482422
"3541",-104.72,40.83,"SGS",2015,"01",4.90999984741211,-1.0699999332428
"3542",-104.72,40.83,"SGS",2015,"02",10.0299997329712,-0.0900001525878906
"3543",-104.72,40.83,"SGS",2015,"03",1.6599999666214,4.98999977111816
"3544",-104.72,40.83,"SGS",2015,"04",61.5800018310547,7.09999990463257
"3545",-104.72,40.83,"SGS",2015,"05",142.589996337891,9.84900093078613
"3546",-104.72,40.83,"SGS",2015,"06",78.2799987792969,18.875
"3547",-104.72,40.83,"SGS",2015,"07",49.2099990844727,20.2900009155273
"3548",-104.72,40.83,"SGS",2015,"08",24.3500003814697,20.2040004730225
"3549",-104.72,40.83,"SGS",2015,"09",0.509999990463257,18.0790004730225
"3550",-104.72,40.83,"SGS",2015,"10",55.7099990844727,11.4940004348755
"3551",-104.72,40.83,"SGS",2015,"11",18.8500003814697,1.83000004291534
"3552",-104.72,40.83,"SGS",2015,"12",15.8369998931885,-3.34400010108948
"3553",-104.72,40.83,"SGS",2016,"01",7.62599992752075,-2.28400015830994
"3554",-104.72,40.83,"SGS",2016,"02",20.7600002288818,1.26000010967255
"3555",-104.72,40.83,"SGS",2016,"03",42.439998626709,3.53900027275085
"3556",-104.72,40.83,"SGS",2016,"04",59.4469985961914,7.10400056838989
"3557",-104.72,40.83,"SGS",2016,"05",49.6780014038086,10.0570001602173
"3558",-104.72,40.83,"SGS",2016,"06",35.6769981384277,19.6490001678467
"3559",-104.72,40.83,"SGS",2016,"07",52.8129997253418,21.7870006561279
"3560",-104.72,40.83,"SGS",2016,"08",28.636999130249,19.4790000915527
"3561",-104.72,40.83,"SGS",2016,"09",9.39200019836426,16.2150001525879
"3562",-104.72,40.83,"SGS",2016,"10",11.8540000915527,11.2870006561279
"3563",-104.72,40.83,"SGS",2016,"11",5.39699983596802,5.50700044631958
"3564",-104.72,40.83,"SGS",2016,"12",7.25600004196167,-4.89500045776367
"5833",-75.91,37.28,"VCR",1990,"01",98.9599990844727,7.625
"5834",-75.91,37.28,"VCR",1990,"02",75.870002746582,8.82499980926514
"5835",-75.91,37.28,"VCR",1990,"03",88.629997253418,10.6149997711182
"5836",-75.91,37.28,"VCR",1990,"04",85.5599975585938,13.5799999237061
"5837",-75.91,37.28,"VCR",1990,"05",153.289993286133,18.0799999237061
"5838",-75.91,37.28,"VCR",1990,"06",40.7000007629395,22.9300003051758
"5839",-75.91,37.28,"VCR",1990,"07",96.1500015258789,26.2649993896484
"5840",-75.91,37.28,"VCR",1990,"08",199.460006713867,24.7799987792969
"5841",-75.91,37.28,"VCR",1990,"09",48.6399993896484,20.8349990844727
"5842",-75.91,37.28,"VCR",1990,"10",61.2900009155273,18.1149997711182
"5843",-75.91,37.28,"VCR",1990,"11",47.7599983215332,11.9499998092651
"5844",-75.91,37.28,"VCR",1990,"12",76.3199996948242,9.11499977111816
"5845",-75.91,37.28,"VCR",1991,"01",124.529998779297,5.57999992370605
"5846",-75.91,37.28,"VCR",1991,"02",26.3400001525879,7.11500024795532
"5847",-75.91,37.28,"VCR",1991,"03",117.98999786377,10.25
"5848",-75.91,37.28,"VCR",1991,"04",93.9199981689453,14.8400001525879
"5849",-75.91,37.28,"VCR",1991,"05",18.9699993133545,21.5050010681152
"5850",-75.91,37.28,"VCR",1991,"06",82.6699981689453,23.6550006866455
"5851",-75.91,37.28,"VCR",1991,"07",118.919998168945,26.8250007629395
"5852",-75.91,37.28,"VCR",1991,"08",85.6999969482422,25.3450012207031
"5853",-75.91,37.28,"VCR",1991,"09",61.1800003051758,21.6399993896484
"5854",-75.91,37.28,"VCR",1991,"10",116.319999694824,16.4650001525879
"5855",-75.91,37.28,"VCR",1991,"11",29.4300003051758,10.9049997329712
"5856",-75.91,37.28,"VCR",1991,"12",79.2699966430664,8.01000022888184
"5857",-75.91,37.28,"VCR",1992,"01",62.6699981689453,5.29500007629395
"5858",-75.91,37.28,"VCR",1992,"02",73.6100006103516,6.51000022888184
"5859",-75.91,37.28,"VCR",1992,"03",87.8199996948242,8.125
"5860",-75.91,37.28,"VCR",1992,"04",51.6100006103516,13.4749994277954
"5861",-75.91,37.28,"VCR",1992,"05",108.76000213623,16.2199993133545
"5862",-75.91,37.28,"VCR",1992,"06",72.6100006103516,20.9099998474121
"5863",-75.91,37.28,"VCR",1992,"07",124.309997558594,26.0249996185303
"5864",-75.91,37.28,"VCR",1992,"08",250.309997558594,23.3850002288818
"5865",-75.91,37.28,"VCR",1992,"09",128,21.9750003814697
"5866",-75.91,37.28,"VCR",1992,"10",50.5499992370605,14.5450000762939
"5867",-75.91,37.28,"VCR",1992,"11",117.23999786377,11.3299999237061
"5868",-75.91,37.28,"VCR",1992,"12",107.879997253418,6.00500011444092
"5869",-75.91,37.28,"VCR",1993,"01",116.870002746582,6.24499988555908
"5870",-75.91,37.28,"VCR",1993,"02",51.0099983215332,3.32499980926514
"5871",-75.91,37.28,"VCR",1993,"03",172.440002441406,7.03499984741211
"5872",-75.91,37.28,"VCR",1993,"04",92.3499984741211,12.6449995040894
"5873",-75.91,37.28,"VCR",1993,"05",99.1100006103516,19.0799999237061
"5874",-75.91,37.28,"VCR",1993,"06",71.9899978637695,23.5200004577637
"5875",-75.91,37.28,"VCR",1993,"07",18.2700004577637,27.5249977111816
"5876",-75.91,37.28,"VCR",1993,"08",47.2200012207031,25.1900005340576
"5877",-75.91,37.28,"VCR",1993,"09",95.0400009155273,22.875
"5878",-75.91,37.28,"VCR",1993,"10",102.410003662109,15.9400005340576
"5879",-75.91,37.28,"VCR",1993,"11",40.2999992370605,11.3950004577637
"5880",-75.91,37.28,"VCR",1993,"12",96.0100021362305,4.8600001335144
"5881",-75.91,37.28,"VCR",1994,"01",98.8099975585938,1.67000007629395
"5882",-75.91,37.28,"VCR",1994,"02",122.040000915527,4.61999988555908
"5883",-75.91,37.28,"VCR",1994,"03",239.710006713867,9.22500038146973
"5884",-75.91,37.28,"VCR",1994,"04",28.0499992370605,16.1949996948242
"5885",-75.91,37.28,"VCR",1994,"05",77.5,16.9049987792969
"5886",-75.91,37.28,"VCR",1994,"06",51.1199989318848,24.5
"5887",-75.91,37.28,"VCR",1994,"07",202.589996337891,26.6700000762939
"5888",-75.91,37.28,"VCR",1994,"08",75.0199966430664,23.6399993896484
"5889",-75.91,37.28,"VCR",1994,"09",70.3099975585938,21.1300010681152
"5890",-75.91,37.28,"VCR",1994,"10",51.7999992370605,15.4300003051758
"5891",-75.91,37.28,"VCR",1994,"11",110.199996948242,13.3899993896484
"5892",-75.91,37.28,"VCR",1994,"12",37.2400016784668,8.66499996185303
"5893",-75.91,37.28,"VCR",1995,"01",72.370002746582,5.80000019073486
"5894",-75.91,37.28,"VCR",1995,"02",43.8199996948242,3.58499979972839
"5895",-75.91,37.28,"VCR",1995,"03",65.9899978637695,9.52999973297119
"5896",-75.91,37.28,"VCR",1995,"04",68.0100021362305,14.0950002670288
"5897",-75.91,37.28,"VCR",1995,"05",106.699996948242,18.625
"5898",-75.91,37.28,"VCR",1995,"06",79.3899993896484,22.8499984741211
"5899",-75.91,37.28,"VCR",1995,"07",56.3300018310547,26.8849983215332
"5900",-75.91,37.28,"VCR",1995,"08",37.8199996948242,25.6499996185303
"5901",-75.91,37.28,"VCR",1995,"09",117.470001220703,21.7749996185303
"5902",-75.91,37.28,"VCR",1995,"10",125,17.7649993896484
"5903",-75.91,37.28,"VCR",1995,"11",77.5199966430664,9.04500007629395
"5904",-75.91,37.28,"VCR",1995,"12",56.2400016784668,3.75
"5905",-75.91,37.28,"VCR",1996,"01",127.970001220703,3.35000014305115
"5906",-75.91,37.28,"VCR",1996,"02",89.4800033569336,4.15500020980835
"5907",-75.91,37.28,"VCR",1996,"03",84.5699996948242,6.57500028610229
"5908",-75.91,37.28,"VCR",1996,"04",99.75,13.5299997329712
"5909",-75.91,37.28,"VCR",1996,"05",100.419998168945,17.875
"5910",-75.91,37.28,"VCR",1996,"06",101.870002746582,23.3549995422363
"5911",-75.91,37.28,"VCR",1996,"07",236.440002441406,24.6199989318848
"5912",-75.91,37.28,"VCR",1996,"08",149.479995727539,23.4650001525879
"5913",-75.91,37.28,"VCR",1996,"09",119.910003662109,21.9150009155273
"5914",-75.91,37.28,"VCR",1996,"10",141.440002441406,16.0550003051758
"5915",-75.91,37.28,"VCR",1996,"11",74.6900024414062,7.72000026702881
"5916",-75.91,37.28,"VCR",1996,"12",135.100006103516,7.64499998092651
"5917",-75.91,37.28,"VCR",1997,"01",59.9799995422363,4.41000032424927
"5918",-75.91,37.28,"VCR",1997,"02",96.2200012207031,7.07499980926514
"5919",-75.91,37.28,"VCR",1997,"03",92.2900009155273,9.77499961853027
"5920",-75.91,37.28,"VCR",1997,"04",79.1999969482422,11.4949998855591
"5921",-75.91,37.28,"VCR",1997,"05",41.9199981689453,16.5950012207031
"5922",-75.91,37.28,"VCR",1997,"06",42.7599983215332,21.5349998474121
"5923",-75.91,37.28,"VCR",1997,"07",141.190002441406,25.6949996948242
"5924",-75.91,37.28,"VCR",1997,"08",48.1100006103516,23.7250003814697
"5925",-75.91,37.28,"VCR",1997,"09",31.7099990844727,21.7099990844727
"5926",-75.91,37.28,"VCR",1997,"10",111.529998779297,16.2350006103516
"5927",-75.91,37.28,"VCR",1997,"11",146.789993286133,9.76000022888184
"5928",-75.91,37.28,"VCR",1997,"12",92.7600021362305,6
"5929",-75.91,37.28,"VCR",1998,"01",175.339996337891,7.19999980926514
"5930",-75.91,37.28,"VCR",1998,"02",205.369995117188,7.01000022888184
"5931",-75.91,37.28,"VCR",1998,"03",129.330001831055,9.34500026702881
"5932",-75.91,37.28,"VCR",1998,"04",64.2600021362305,14.4400005340576
"5933",-75.91,37.28,"VCR",1998,"05",134.199996948242,19.0200004577637
"5934",-75.91,37.28,"VCR",1998,"06",103.690002441406,23.5
"5935",-75.91,37.28,"VCR",1998,"07",71.4000015258789,25.4799995422363
"5936",-75.91,37.28,"VCR",1998,"08",98.3399963378906,25.0499992370605
"5937",-75.91,37.28,"VCR",1998,"09",89.4899978637695,23.6149997711182
"5938",-75.91,37.28,"VCR",1998,"10",30.0900001525879,16.3999996185303
"5939",-75.91,37.28,"VCR",1998,"11",36.8899993896484,10.6000003814697
"5940",-75.91,37.28,"VCR",1998,"12",130.600006103516,8.73999977111816
"5941",-75.91,37.28,"VCR",1999,"01",119.379997253418,6.45499992370605
"5942",-75.91,37.28,"VCR",1999,"02",49.0099983215332,5.96000003814697
"5943",-75.91,37.28,"VCR",1999,"03",153.789993286133,7.43499994277954
"5944",-75.91,37.28,"VCR",1999,"04",73.120002746582,14.1099996566772
"5945",-75.91,37.28,"VCR",1999,"05",41.1500015258789,18.3999996185303
"5946",-75.91,37.28,"VCR",1999,"06",83.6900024414062,22.5149993896484
"5947",-75.91,37.28,"VCR",1999,"07",95.1600036621094,26.6949996948242
"5948",-75.91,37.28,"VCR",1999,"08",105.26000213623,25.5400009155273
"5949",-75.91,37.28,"VCR",1999,"09",324.480010986328,21.6300010681152
"5950",-75.91,37.28,"VCR",1999,"10",148.039993286133,15.625
"5951",-75.91,37.28,"VCR",1999,"11",26.2299995422363,12.9949989318848
"5952",-75.91,37.28,"VCR",1999,"12",61.6500015258789,7.1399998664856
"5953",-75.91,37.28,"VCR",2000,"01",101.449996948242,3.40499997138977
"5954",-75.91,37.28,"VCR",2000,"02",46.0800018310547,6.32000017166138
"5955",-75.91,37.28,"VCR",2000,"03",94,10.9099998474121
"5956",-75.91,37.28,"VCR",2000,"04",104.269996643066,13.3149995803833
"5957",-75.91,37.28,"VCR",2000,"05",100.669998168945,19.8600006103516
"5958",-75.91,37.28,"VCR",2000,"06",112.550003051758,23.6650009155273
"5959",-75.91,37.28,"VCR",2000,"07",184.770004272461,23.5599994659424
"5960",-75.91,37.28,"VCR",2000,"08",147.669998168945,24.1199989318848
"5961",-75.91,37.28,"VCR",2000,"09",140.169998168945,21.0400009155273
"5962",-75.91,37.28,"VCR",2000,"10",0.639999985694885,16.2399997711182
"5963",-75.91,37.28,"VCR",2000,"11",44.2400016784668,8.91499996185303
"5964",-75.91,37.28,"VCR",2000,"12",58.6800003051758,2.59999990463257
"5965",-75.91,37.28,"VCR",2001,"01",44.4000015258789,3.09500002861023
"5966",-75.91,37.28,"VCR",2001,"02",67.9000015258789,5.98999977111816
"5967",-75.91,37.28,"VCR",2001,"03",107.190002441406,7.25999975204468
"5968",-75.91,37.28,"VCR",2001,"04",55.7299995422363,13.585000038147
"5969",-75.91,37.28,"VCR",2001,"05",73.2399978637695,18.4850006103516
"5970",-75.91,37.28,"VCR",2001,"06",113.139999389648,23.6000003814697
"5971",-75.91,37.28,"VCR",2001,"07",172.990005493164,23.9200000762939
"5972",-75.91,37.28,"VCR",2001,"08",157.770004272461,25.3400001525879
"5973",-75.91,37.28,"VCR",2001,"09",44.7900009155273,20.875
"5974",-75.91,37.28,"VCR",2001,"10",16.3199996948242,16.1149997711182
"5975",-75.91,37.28,"VCR",2001,"11",1.80999994277954,12.9200000762939
"5976",-75.91,37.28,"VCR",2001,"12",48.0800018310547,9.65499973297119
"5977",-75.91,37.28,"VCR",2002,"01",97.9700012207031,5.7649998664856
"5978",-75.91,37.28,"VCR",2002,"02",31.5,6.5649995803833
"5979",-75.91,37.28,"VCR",2002,"03",74.9199981689453,9.9350004196167
"5980",-75.91,37.28,"VCR",2002,"04",107.680000305176,15.2600002288818
"5981",-75.91,37.28,"VCR",2002,"05",83.1100006103516,18.4650001525879
"5982",-75.91,37.28,"VCR",2002,"06",65.2099990844727,24.1699981689453
"5983",-75.91,37.28,"VCR",2002,"07",71.5,26.314998626709
"5984",-75.91,37.28,"VCR",2002,"08",68.620002746582,25.810001373291
"5985",-75.91,37.28,"VCR",2002,"09",66.9800033569336,22.2900009155273
"5986",-75.91,37.28,"VCR",2002,"10",161.550003051758,17.2200012207031
"5987",-75.91,37.28,"VCR",2002,"11",118.459999084473,10.2049999237061
"5988",-75.91,37.28,"VCR",2002,"12",89.8399963378906,4.78500032424927
"5989",-75.91,37.28,"VCR",2003,"01",62.1399993896484,1.7649998664856
"5990",-75.91,37.28,"VCR",2003,"02",140.610000610352,3.55999994277954
"5991",-75.91,37.28,"VCR",2003,"03",106.48999786377,9.65500068664551
"5992",-75.91,37.28,"VCR",2003,"04",138.770004272461,12.9650001525879
"5993",-75.91,37.28,"VCR",2003,"05",124.120002746582,16.8649997711182
"5994",-75.91,37.28,"VCR",2003,"06",54.4900016784668,22.7399997711182
"5995",-75.91,37.28,"VCR",2003,"07",206.800003051758,25.6499996185303
"5996",-75.91,37.28,"VCR",2003,"08",202.199996948242,25.689998626709
"5997",-75.91,37.28,"VCR",2003,"09",154.100006103516,22.4549999237061
"5998",-75.91,37.28,"VCR",2003,"10",86.7600021362305,15.6849994659424
"5999",-75.91,37.28,"VCR",2003,"11",65.2300033569336,12.875
"6000",-75.91,37.28,"VCR",2003,"12",176.130004882812,5.84499979019165
"6001",-75.91,37.28,"VCR",2004,"01",45.0800018310547,1.27999997138977
"6002",-75.91,37.28,"VCR",2004,"02",55.9000015258789,3.20499992370605
"6003",-75.91,37.28,"VCR",2004,"03",41.7299995422363,9.42500019073486
"6004",-75.91,37.28,"VCR",2004,"04",110.75,13.2950000762939
"6005",-75.91,37.28,"VCR",2004,"05",61.810001373291,21.5550003051758
"6006",-75.91,37.28,"VCR",2004,"06",176.320007324219,23.0499992370605
"6007",-75.91,37.28,"VCR",2004,"07",177.619995117188,25.1300010681152
"6008",-75.91,37.28,"VCR",2004,"08",227.449996948242,23.6800003051758
"6009",-75.91,37.28,"VCR",2004,"09",55.8400001525879,21.685001373291
"6010",-75.91,37.28,"VCR",2004,"10",117.75,15.210000038147
"6011",-75.91,37.28,"VCR",2004,"11",105.309997558594,11.2200002670288
"6012",-75.91,37.28,"VCR",2004,"12",104.370002746582,6.15499973297119
"6013",-75.91,37.28,"VCR",2005,"01",76.8600006103516,4.34500026702881
"6014",-75.91,37.28,"VCR",2005,"02",42.7299995422363,4.27499961853027
"6015",-75.91,37.28,"VCR",2005,"03",114.440002441406,6.08500003814697
"6016",-75.91,37.28,"VCR",2005,"04",64.7600021362305,12.8099994659424
"6017",-75.91,37.28,"VCR",2005,"05",113.690002441406,15.8199996948242
"6018",-75.91,37.28,"VCR",2005,"06",143,22.3800010681152
"6019",-75.91,37.28,"VCR",2005,"07",141.580001831055,26.0999984741211
"6020",-75.91,37.28,"VCR",2005,"08",143.740005493164,25.7999992370605
"6021",-75.91,37.28,"VCR",2005,"09",9.39999961853027,23.1650009155273
"6022",-75.91,37.28,"VCR",2005,"10",151.929992675781,16.9750003814697
"6023",-75.91,37.28,"VCR",2005,"11",62.9000015258789,11.7649993896484
"6024",-75.91,37.28,"VCR",2005,"12",114.949996948242,4.83500003814697
"6025",-75.91,37.28,"VCR",2006,"01",63.6699981689453,7.36500024795532
"6026",-75.91,37.28,"VCR",2006,"02",28.3999996185303,5.10000038146973
"6027",-75.91,37.28,"VCR",2006,"03",5.1100001335144,8.00500011444092
"6028",-75.91,37.28,"VCR",2006,"04",88.9199981689453,14.4799995422363
"6029",-75.91,37.28,"VCR",2006,"05",63.8300018310547,17.2199993133545
"6030",-75.91,37.28,"VCR",2006,"06",194.270004272461,22.5200004577637
"6031",-75.91,37.28,"VCR",2006,"07",65.6800003051758,25.8050003051758
"6032",-75.91,37.28,"VCR",2006,"08",163.559997558594,25.9150009155273
"6033",-75.91,37.28,"VCR",2006,"09",308.679992675781,20.0349998474121
"6034",-75.91,37.28,"VCR",2006,"10",197.820007324219,15.0699996948242
"6035",-75.91,37.28,"VCR",2006,"11",131.5,11.75
"6036",-75.91,37.28,"VCR",2006,"12",57.4300003051758,8.5600004196167
"6037",-75.91,37.28,"VCR",2007,"01",58.5400009155273,7.13000011444092
"6038",-75.91,37.28,"VCR",2007,"02",70.4400024414062,1.90000009536743
